time_sec,vpin
1470.1892810933866,0.8455490364805347
1485.6804705282418,0.8454424900834919
1496.5528004562075,0.8454323423918375
1499.4494343642627,0.8454323415002253
1503.0961576018296,0.8454323361107827
1507.2090691727058,0.8316478038585228
1510.9727931164762,0.8105442573231223
1515.2431065777962,0.8754010499003478
1520.9611508213288,0.8891855821526339
1533.5112567669735,0.8800566938467448
1542.4378225496644,0.8800222329303973
1546.508177449013,0.9152139593126829
1550.315650726192,0.8803223978164617
1555.156393229647,0.8574089826477296
1559.8488387216,0.8573024648578408
1563.0661269157629,0.8802158854160156
1567.386405072793,0.8800222624314415
1571.6057350828241,0.8662478778708363
1578.3302721204852,0.8310561469929982
1587.1085653584755,0.8172716201301551
1594.975215822997,0.8307559821069337
1603.4319150903307,0.8398848704128228
1609.7662156996626,0.8416947444353411
1618.0006769507947,0.8416940820928995
1626.4736607698744,0.8416940820928994
1637.1944508442296,0.8417285430092472
1642.892956110733,0.827944016146404
1646.9266671200694,0.8631356012624954
1650.557443027586,0.8860490218022876
1654.632937815802,0.8843456950704464
1658.6293890865063,0.8840455247949391
1663.3742324823754,0.8614322745122713
1668.7192266953296,0.8614322745122714
1675.5901335584203,0.896624006284
1685.379007479813,0.910408533146843
1693.6408039090738,0.9106742425060026
1703.5309770765184,0.9244581124158469
1713.9362527791313,0.92445811239772
1726.0356198109569,0.8577921081401617
1735.6930715035348,0.8807055286983106
1744.0898727445165,0.8807048663558691
1755.088070524901,0.8941892283326476
1770.4785848328718,0.8440369264818924
1780.4519694965365,0.8422270524775008
1790.4064363131952,0.843265615107029
